-35,165.4
48,177.3
-33,161.3
37,176.1
-24,158.7
37,173.9
-22,159.3
28,174.8
-12,160.0
11,172.1
-16,160.2
51,169.0
-61,159.8
64,169.6
-37,160.3
73,169.2
-83,160.8
61,168.8
-66,160.9
22,168.9
118,161.0
-78,165.8
90,156.2
-89,162.5
234,151.5
-335,160.4
907,150.0
-884,159.9
-45,180.9
39,178.5
-24,180.6
30,178.8
-23,179.9
13,177.4
-27,179.1
20,176.7
-7,179.5
51,176.0
-65,178.8
57,176.3
-60,178.7
42,176.7
-30,179.6
51,177.2
-46,180.2
51,177.2
-35,180.5
19,177.8
-15,180.8
67,177.8
-54,178.8
50,176.0
-62,172.4
40,170.9
-38,167.9
63,170.7
-7,166.3
41,167.4
-69,165.2
74,161.5
-81,152.4
84,158.6
-79,153.3
890,142.4
-890,152.1
899,137.6
-906,151.3
906,138.2
-866,151.4
907,139.1
-883,151.3
900,137.9
-892,149.7
920,135.0
-884,145.9
907,134.9
-893,144.9
944,134.9
-922,145.1
-18,180.9
15,179.2
-24,181.2
38,177.8
-60,181.6
59,178.7
6,181.8
83,173.4
-88,181.7
89,161.4
-92,180.0
81,162.3
-8,166.6
39,161.6
-31,164.3
88,160.2
-88,163.1
76,140.5
-91,159.6
89,124.2
-62,156.7
210,122.2
-189,154.1
187,110.5
-220,155.0
376,102.4
-341,154.7
638,93.1
-599,153.3
785,93.8
-807,152.8
799,93.9
-792,149.9
799,92.5
-800,150.8
838,90.5
-837,151.0
-17,180.9
-24,180.3
57,180.6
-49,179.4
44,178.6
-38,179.8
71,179.4
-69,180.2
62,179.9
-19,181.0
66,180.6
-26,181.2
3,180.8
-5,181.8
7,181.5
-17,182.4
37,181.9
2,180.7
106,181.4
-70,181.1
47,181.6
-42,180.3
45,180.9
12,180.6
5,180.8
38,179.4
37,180.4
46,176.3
167,179.6
-116,172.1
113,172.7
-25,170.9
39,172.4
33,166.3
37,165.4
75,165.4
-31,138.1
33,165.0
168,135.1
-16,161.8
183,134.8
-211,159.6
837,133.6
-800,156.0
837,134.5
-861,156.0
867,131.5
-840,153.6
898,130.9
-882,151.9
925,130.8
-946,149.9
977,130.7
-990,150.8
1115,131.3
-1047,150.8
1111,131.4
-969,151.5
944,130.2
-955,151.8
932,129.6
-956,146.4
948,127.1
-838,144.9
953,124.4
-952,142.7
-37,180.9
51,179.5
-42,180.0
58,180.4
-31,180.1
12,180.2
-37,180.5
32,176.8
-82,180.7
67,175.7
-75,180.7
68,174.1
-64,181.6
46,172.8
-70,181.3
82,171.3
-100,181.2
97,171.8
-73,181.2
49,166.6
-31,167.2
266,164.4
-172,155.5
286,158.2
-240,141.5
237,156.7
-263,141.3
357,154.5
-317,138.4
410,153.1
-394,138.2
816,153.4
-824,127.6
964,146.0
-946,117.4
970,144.1
-983,116.9
1028,120.9
-936,114.7
1050,118.3
-1058,111.9
1446,116.7
-1168,110.2
-19,180.9
37,179.0
-43,180.3
58,179.5
-3,180.7
8,178.2
-24,180.0
-3,178.7
6,180.3
-1,178.4
16,180.7
4,178.8
19,181.2
-22,179.3
120,180.5
-105,177.4
114,176.2
-137,176.8
220,175.5
-193,176.1
264,169.5
-250,170.2
260,169.5
-193,170.3
176,166.9
-166,170.5
212,157.1
-160,169.4
195,157.3
-228,145.6
379,144.7
-358,146.5
563,144.4
-595,146.1
656,135.4
-408,133.2
905,119.9
-883,128.3
913,91.2
-920,126.0
944,88.7
-943,126.4
-24,180.9
39,180.2
-51,180.3
53,179.0
-36,180.2
68,179.3
-42,180.3
55,178.8
-8,180.5
-6,169.3
-50,179.8
-4,166.5
-17,179.7
12,154.9
-14,179.4
-7,149.8
-20,167.1
74,148.6
-116,165.2
43,147.0
-29,165.1
74,138.5
-27,164.7
48,138.8
-34,165.6
180,132.4
-122,149.8
181,127.6
-175,148.2
114,119.5
-164,132.9
178,112.1
-119,127.5
157,110.4
-156,127.1
180,107.1
-172,124.3
876,91.2
-863,119.1
-17,172.6
40,179.1
-4,172.5
80,175.9
-37,171.0
75,175.0
-78,170.9
108,175.3
-79,170.3
113,175.9
-137,170.1
140,176.6
-150,170.0
135,177.3
-52,164.4
75,177.5
-6,164.4
124,176.0
-155,164.0
175,172.1
-142,162.5
300,171.4
-207,161.8
216,170.6
-214,153.3
314,164.7
-325,150.8
353,163.8
-209,150.5
220,155.3
-204,147.4
168,150.5
-140,146.9
163,148.7
-146,145.4
310,142.5
-189,144.4
266,135.7
-215,143.8
245,134.4
-158,142.5
180,134.5
-154,142.4
165,135.1
-158,135.9
789,119.7
-778,133.9
9993,110.9
-787,128.1
851,110.2
-892,125.3
834,109.8
-856,119.9
-49,179.2
101,180.0
-62,178.1
89,179.3
-62,175.7
89,179.3
-56,173.6
62,178.7
-62,172.7
83,178.1
24,170.8
88,177.7
-47,169.5
66,171.0
-20,168.7
39,169.9
48,163.9
107,168.8
-14,159.7
177,164.7
-52,156.7
149,159.8
-133,154.8
211,159.4
-128,150.8
210,153.5
-133,146.4
237,151.4
-155,144.1
265,138.6
-292,143.1
402,131.4
-433,138.5
526,117.1
-476,123.6
523,115.0
-558,113.0
630,113.1
-572,104.0
-35,180.0
33,165.4
-38,177.3
34,161.3
-18,176.1
16,158.7
-10,173.9
23,159.3
-10,174.8
14,160.0
-4,172.1
63,160.2
-43,169.0
89,159.8
-30,169.6
74,160.3
-77,169.2
71,160.8
-25,168.8
68,160.9
83,168.9
-108,161.0
95,165.8
-76,156.2
292,162.5
-291,151.5
924,160.4
-875,150.0
-31,180.0
24,180.9
-37,178.5
44,180.6
-17,178.8
43,179.9
-37,177.4
36,179.1
-27,176.7
26,179.5
-34,176.0
60,178.8
-43,176.3
61,178.7
-44,176.7
61,179.6
-74,177.2
56,180.2
-30,177.2
30,180.5
-35,177.8
46,180.8
-51,177.8
47,178.8
-106,176.0
23,172.4
-50,170.9
51,167.9
-27,170.7
51,166.3
-43,167.4
69,165.2
-89,161.5
76,152.4
-76,158.6
890,153.3
-877,142.4
861,152.1
-844,137.6
890,151.3
-887,138.2
906,151.4
-910,139.1
915,151.3
-915,137.9
910,149.7
-900,135.0
907,145.9
-900,134.9
937,144.9
-924,134.9
-18,180.0
40,180.9
-44,179.2
27,181.2
-38,177.8
48,181.6
6,178.7
117,181.8
-106,173.4
95,181.7
-86,161.4
95,180.0
-53,162.3
57,166.6
-49,161.6
100,164.3
-88,160.2
85,163.1
-94,140.5
126,159.6
-82,124.2
169,156.7
-302,122.2
261,154.1
-238,110.5
383,155.0
-399,102.4
639,154.7
-633,93.1
823,153.3
-846,93.8
761,152.8
-756,93.9
794,149.9
-800,92.5
821,150.8
-846,90.5
-28,180.0
-34,180.0
16,180.3
-38,180.6
47,179.4
-25,178.6
101,179.8
-76,179.4
73,180.2
-43,179.9
57,181.0
-21,180.6
-8,181.2
-6,180.8
0,181.8
-9,181.5
48,182.4
4,181.9
81,180.7
-53,181.4
49,181.1
-41,181.6
49,180.3
-12,180.9
-28,180.6
54,180.8
9,179.4
58,180.4
75,176.3
-90,179.6
77,172.1
-11,172.7
14,170.9
3,172.4
33,166.3
36,165.4
-40,165.4
61,138.1
164,165.0
1,135.1
201,161.8
-174,134.8
823,159.6
-836,133.6
815,156.0
-837,134.5
823,156.0
-823,131.5
867,153.6
-865,130.9
889,151.9
-1000,130.8
982,149.9
-1023,130.7
1100,150.8
-1036,131.3
1097,150.8
-935,131.4
983,151.5
-961,130.2
1013,151.8
-987,129.6
973,146.4
-901,127.1
973,144.9
-976,124.4
-26,180.0
48,180.9
-51,179.5
40,180.0
-33,180.4
43,180.1
-23,180.2
44,180.5
-61,176.8
64,180.7
-64,175.7
62,180.7
-62,174.1
63,181.6
-44,172.8
42,181.3
-89,171.3
99,181.2
-91,171.8
77,181.2
-90,166.6
239,167.2
-195,164.4
398,155.5
-226,158.2
270,141.5
-240,156.7
417,141.3
-387,154.5
358,138.4
-369,153.1
823,138.2
-861,153.4
983,127.6
-937,146.0
966,117.4
-937,144.1
992,116.9
-1020,120.9
1058,114.7
-1058,118.3
1412,111.9
-1200,116.7
-25,180.0
36,180.9
-32,179.0
50,180.3
3,179.5
0,180.7
0,178.2
0,180.0
0,178.7
-6,180.3
14,178.4
-20,180.7
26,178.8
-13,181.2
136,179.3
-96,180.5
132,177.4
-76,176.2
179,176.8
-197,175.5
245,176.1
-243,169.5
216,170.2
-120,169.5
148,170.3
-97,166.9
160,170.5
-156,157.1
175,169.4
-162,157.3
346,145.6
-387,144.7
570,146.5
-571,144.4
645,146.1
-314,135.4
876,133.2
-908,119.9
945,128.3
-957,91.2
923,126.0
-947,88.7
-57,180.0
71,180.9
-50,180.2
57,180.3
-37,179.0
49,180.2
-36,179.3
71,180.3
-9,178.8
0,180.5
-33,169.3
-9,179.8
15,166.5
-5,179.7
3,154.9
12,179.4
21,149.8
119,167.1
1,148.6
17,165.2
-11,147.0
20,165.1
-22,138.5
55,164.7
-44,138.8
121,165.6
-128,132.4
147,149.8
-111,127.6
177,148.2
-148,119.5
168,132.9
-145,112.1
186,127.5
-185,110.4
195,127.1
-147,107.1
838,124.3
-837,91.2
-17,180.0
33,172.6
-3,179.1
59,172.5
-50,175.9
85,171.0
-55,175.0
72,170.9
-93,175.3
123,170.3
-102,175.9
118,170.1
-100,176.6
123,170.0
-72,177.3
87,164.4
-25,177.5
137,164.4
-147,176.0
169,164.0
-138,172.1
306,162.5
-242,171.4
246,161.8
-186,170.6
351,153.3
-391,164.7
385,150.8
-190,163.8
243,150.5
-173,155.3
186,147.4
-122,150.5
123,146.9
-139,148.7
324,145.4
-177,142.5
246,144.4
-205,135.7
216,143.8
-175,134.4
148,142.5
-129,134.5
164,142.4
-162,135.1
769,135.9
-730,119.7
9993,133.9
-831,110.9
904,128.1
-976,110.2
862,125.3
-897,109.8
-37,180.0
106,179.2
-63,180.0
56,178.1
-71,179.3
90,175.7
-62,179.3
70,173.6
-61,178.7
68,172.7
42,178.1
66,170.8
-29,177.7
18,169.5
-25,171.0
26,168.7
44,169.9
62,163.9
-17,168.8
112,159.7
-81,164.7
164,156.7
-165,159.8
236,154.8
-157,159.4
234,150.8
-130,153.5
249,146.4
-216,151.4
240,144.1
-167,138.6
402,143.1
-393,131.4
469,138.5
-510,117.1
583,123.6
-574,115.0
542,113.0
-509,113.1
-24,180.0
47,180.9
-39,176.0
34,180.3
-33,176.0
36,180.3
-45,174.0
46,176.6
-60,172.2
56,171.9
-55,172.1
61,171.6
-64,171.3
63,171.7
-71,171.5
80,171.7
-87,166.1
77,171.8
-72,166.2
75,172.0
-95,163.4
69,171.0
-44,158.4
80,160.7
-33,133.2
149,149.8
-146,126.4
205,141.4
-163,120.7
358,129.0
-343,96.9
615,108.5
-646,95.5
738,95.6
-740,94.7
-35,180.0,165.448,165.4,177.3-33,177.3,161.337,161.3,176.1-24,176.1,158.737,158.7,173.9-22,173.9,159.313,159.3,174.8-13,174.8,160.020,160.0,172.1-15,172.1,160.278,160.2,169.0-57,169.0,159.888,159.8,169.6-34,169.6,160.363,160.3,169.2-76,169.2,160.876,160.8,168.8-29,168.8,160.941,160.9,168.9117,168.9,161.0-113,161.0,165.8101,165.8,156.2-116,156.2,162.5327,162.5,151.5-335,151.5,160.4862,160.4,150.0-890,150.0,159.9-61,180.0,180.947,180.9,178.5-26,178.5,180.618,180.6,178.8-15,178.8,179.918,179.9,177.4-19,177.4,179.125,179.1,176.7-25,176.7,179.564,179.5,176.0-44,176.0,178.860,178.8,176.3-50,176.3,178.761,178.7,176.7-53,176.7,179.667,179.6,177.2-71,177.2,180.268,180.2,177.2-34,177.2,180.527,180.5,177.8-19,177.8,180.840,180.8,177.8-51,177.8,178.858,178.8,176.0-71,176.0,172.441,172.4,170.9-32,170.9,167.959,167.9,170.7-15,170.7,166.364,166.3,167.4-64,167.4,165.268,165.2,161.5-77,161.5,152.4122,152.4,158.6-69,158.6,153.3830,153.3,142.4-862,142.4,152.1838,152.1,137.6-846,137.6,151.3874,151.3,138.2-893,138.2,151.4907,151.4,139.1-915,139.1,151.3923,151.3,137.9-944,137.9,149.7923,149.7,135.0-884,135.0,145.9905,145.9,134.9-887,134.9,144.9908,144.9,134.9-941,134.9,145.1-22,180.0,180.942,180.9,179.2-62,179.2,181.227,181.2,177.8-28,177.8,181.660,181.6,178.718,178.7,181.885,181.8,173.4-91,173.4,181.7124,181.7,161.4-100,161.4,180.081,180.0,162.3-51,162.3,166.662,166.6,161.6-26,161.6,164.340,164.3,160.2-46,160.2,163.189,163.1,140.5-67,140.5,159.688,159.6,124.2-118,124.2,156.7281,156.7,122.2-209,122.2,154.1205,154.1,110.5-234,110.5,155.0362,155.0,102.4-356,102.4,154.7680,154.7,93.1-679,93.1,153.3787,153.3,93.8-807,93.8,152.8811,152.8,93.9-765,93.9,149.9806,149.9,92.5-766,92.5,150.8851,150.8,90.5-840,90.5,151.0-19,180.0,180.9-47,180.0,180.337,180.3,180.6-40,180.6,179.432,179.4,178.6-50,178.6,179.879,179.8,179.4-74,179.4,180.282,180.2,179.9-46,179.9,181.058,181.0,180.6-27,180.6,181.229,181.2,180.8-16,180.8,181.829,181.8,181.5-10,181.5,182.438,182.4,181.92,181.9,180.793,180.7,181.4-51,181.4,181.146,181.1,181.6-31,181.6,180.346,180.3,180.915,180.9,180.6-23,180.6,180.883,180.8,179.427,179.4,180.473,180.4,176.3157,176.3,179.6-86,179.6,172.191,172.1,172.7-3,172.7,170.930,170.9,172.433,172.4,166.37,166.3,165.457,165.4,165.4-61,165.4,138.157,138.1,165.0185,165.0,135.1-71,135.1,161.8203,161.8,134.8-202,134.8,159.6728,159.6,133.6-834,133.6,156.0847,156.0,134.5-861,134.5,156.0792,156.0,131.5-824,131.5,153.6899,153.6,130.9-923,130.9,151.9912,151.9,130.8-921,130.8,149.9981,149.9,130.7-966,130.7,150.81111,150.8,131.3-1053,131.3,150.81084,150.8,131.4-1001,131.4,151.5969,151.5,130.2-887,130.2,151.81028,151.8,129.6-1003,129.6,146.4961,146.4,127.1-921,127.1,144.9900,144.9,124.4-937,124.4,142.7-35,180.0,165.4
48,165.4,177.3
-46,177.3,161.3
31,161.3,176.1
-24,176.1,158.7
34,158.7,173.9
-12,173.9,159.3
12,159.3,174.8
-14,174.8,160.0
30,160.0,172.1
-21,172.1,160.2
76,160.2,169.0
-50,169.0,159.8
103,159.8,169.6
-49,169.6,160.3
70,160.3,169.2
-71,169.2,160.8
94,160.8,168.8
-76,168.8,160.9
69,160.9,168.9
100,168.9,161.0
-114,161.0,165.8
128,165.8,156.2
-96,156.2,162.5
322,162.5,151.5
-228,151.5,160.4
915,160.4,150.0
-884,150.0,159.9
-43,180.0,180.9
50,180.9,178.5
-37,178.5,180.6
24,180.6,178.8
-23,178.8,179.9
41,179.9,177.4
-31,177.4,179.1
13,179.1,176.7
3,176.7,179.5
31,179.5,176.0
-16,176.0,178.8
44,178.8,176.3
-45,176.3,178.7
35,178.7,176.7
-16,176.7,179.6
43,179.6,177.2
-50,177.2,180.2
38,180.2,177.2
-25,177.2,180.5
23,180.5,177.8
-5,177.8,180.8
54,180.8,177.8
-21,177.8,178.8
57,178.8,176.0
-45,176.0,172.4
35,172.4,170.9
-51,170.9,167.9
48,167.9,170.7
-58,170.7,166.3
62,166.3,167.4
-72,167.4,165.2
95,165.2,161.5
-68,161.5,152.4
58,152.4,158.6
-82,158.6,153.3
884,153.3,142.4
-900,142.4,152.1
876,152.1,137.6
-890,137.6,151.3
897,151.3,138.2
-900,138.2,151.4
912,151.4,139.1
-889,139.1,151.3
907,151.3,137.9
-903,137.9,149.7
953,149.7,135.0
-884,135.0,145.9
907,145.9,134.9
-900,134.9,144.9
921,144.9,134.9
-948,134.9,145.1
-29,180.0,180.9
42,180.9,179.2
-32,179.2,181.2
24,181.2,177.8
-34,177.8,181.6
44,181.6,178.7
27,178.7,181.8
84,181.8,173.4
-79,173.4,181.7
79,181.7,161.4
-93,161.4,180.0
98,180.0,162.3
-40,162.3,166.6
45,166.6,161.6
-35,161.6,164.3
34,164.3,160.2
-56,160.2,163.1
91,163.1,140.5
-102,140.5,159.6
91,159.6,124.2
-97,124.2,156.7
168,156.7,122.2
-188,122.2,154.1
244,154.1,110.5
-232,110.5,155.0
375,155.0,102.4
-351,102.4,154.7
638,154.7,93.1
-624,93.1,153.3
808,153.3,93.8
-807,93.8,152.8
820,152.8,93.9
-797,93.9,149.9
813,149.9,92.5
-800,92.5,150.8
838,150.8,90.5
-826,90.5,151.0
-31,180.0,180.9
-15,180.0,180.3
47,180.3,180.6
-37,180.6,179.4
41,179.4,178.6
-47,178.6,179.8
75,179.8,179.4
-82,179.4,180.2
60,180.2,179.9
-35,179.9,181.0
79,181.0,180.6
-31,180.6,181.2
12,181.2,180.8
-41,180.8,181.8
2,181.8,181.5
-11,181.5,182.4
61,182.4,181.9
-11,181.9,180.7
70,180.7,181.4
-54,181.4,181.1
45,181.1,181.6
-38,181.6,180.3
41,180.3,180.9
28,180.9,180.6
7,180.6,180.8
43,180.8,179.4
35,179.4,180.4
88,180.4,176.3
118,176.3,179.6
-96,179.6,172.1
114,172.1,172.7
-22,172.7,170.9
12,170.9,172.4
29,172.4,166.3
3,166.3,165.4
26,165.4,165.4
-35,165.4,138.1
68,138.1,165.0
130,165.0,135.1
-50,135.1,161.8
194,161.8,134.8
-194,134.8,159.6
809,159.6,133.6
-817,133.6,156.0
843,156.0,134.5
-814,134.5,156.0
852,156.0,131.5
-748,131.5,153.6
896,153.6,130.9
-923,130.9,151.9
873,151.9,130.8
-915,130.8,149.9
923,149.9,130.7
-946,130.7,150.8
1119,150.8,131.3
-976,131.3,150.8
1039,150.8,131.4
-990,131.4,151.5
957,151.5,130.2
-912,130.2,151.8
946,151.8,129.6
-961,129.6,146.4
976,146.4,127.1
-875,127.1,144.9
963,144.9,124.4
-989,124.4,142.7
-31,180.0,180.9
75,180.9,179.5
-44,179.5,180.0
36,180.0,180.4
-26,180.4,180.1
39,180.1,180.2
-18,180.2,180.5
61,180.5,176.8
-43,176.8,180.7
62,180.7,175.7
-54,175.7,180.7
61,180.7,174.1
-61,174.1,181.6
59,181.6,172.8
-34,172.8,181.3
73,181.3,171.3
-90,171.3,181.2
53,181.2,171.8
-89,171.8,181.2
83,181.2,166.6
-50,166.6,167.2
201,167.2,164.4
-170,164.4,155.5
387,155.5,158.2
-228,158.2,141.5
181,141.5,156.7
-250,156.7,141.3
339,141.3,154.5
-312,154.5,138.4
386,138.4,153.1
-385,153.1,138.2
792,138.2,153.4
-831,153.4,127.6
984,127.6,146.0
-969,146.0,117.4
946,117.4,144.1
-947,144.1,116.9
1013,116.9,120.9
-984,120.9,114.7
1054,114.7,118.3
-1020,118.3,111.9
1430,111.9,116.7
-1176,116.7,110.2
-31,180.0,180.9
37,180.9,179.0
-42,179.0,180.3
37,180.3,179.5
6,179.5,180.7
-8,180.7,178.2
0,178.2,180.0
-12,180.0,178.7
12,178.7,180.3
-16,180.3,178.4
4,178.4,180.7
-5,180.7,178.8
23,178.8,181.2
-24,181.2,179.3
113,179.3,180.5
-99,180.5,177.4
120,177.4,176.2
-110,176.2,176.8
216,176.8,175.5
-218,175.5,176.1
237,176.1,169.5
-217,169.5,170.2
230,170.2,169.5
-120,169.5,170.3
121,170.3,166.9
-99,166.9,170.5
226,170.5,157.1
-201,157.1,169.4
220,169.4,157.3
-212,157.3,145.6
366,145.6,144.7
-397,144.7,146.5
549,146.5,144.4
-592,144.4,146.1
714,146.1,135.4
-421,135.4,133.2
848,133.2,119.9
-923,119.9,128.3
917,128.3,91.2
-966,91.2,126.0
944,126.0,88.7
-950,88.7,126.4
-39,180.0,180.9
51,180.9,180.2
-59,180.2,180.3
55,180.3,179.0
-50,179.0,180.2
58,180.2,179.3
-66,179.3,180.3
66,180.3,178.8
-21,178.8,180.5
30,180.5,169.3
-6,169.3,179.8
28,179.8,166.5
-10,166.5,179.7
0,179.7,154.9
17,154.9,179.4
-14,179.4,149.8
30,149.8,167.1
134,167.1,148.6
-32,148.6,165.2
44,165.2,147.0
-50,147.0,165.1
29,165.1,138.5
-22,138.5,164.7
31,164.7,138.8
-16,138.8,165.6
191,165.6,132.4
-140,132.4,149.8
118,149.8,127.6
-81,127.6,148.2
130,148.2,119.5
-152,119.5,132.9
113,132.9,112.1
-150,112.1,127.5
208,127.5,110.4
-161,110.4,127.1
170,127.1,107.1
-187,107.1,124.3
821,124.3,91.2
-861,91.2,119.1
-11,180.0,172.6
39,172.6,179.1
-16,179.1,172.5
47,172.5,175.9
-52,175.9,171.0
88,171.0,175.0
-85,175.0,170.9
86,170.9,175.3
-51,175.3,170.3
105,170.3,175.9
-108,175.9,170.1
96,170.1,176.6
-97,176.6,170.0
137,170.0,177.3
-16,177.3,164.4
92,164.4,177.5
-6,177.5,164.4
142,164.4,176.0
-162,176.0,164.0
168,164.0,172.1
-131,172.1,162.5
308,162.5,171.4
-200,171.4,161.8
251,161.8,170.6
-220,170.6,153.3
325,153.3,164.7
-368,164.7,150.8
313,150.8,163.8
-189,163.8,150.5
204,150.5,155.3
-178,155.3,147.4
173,147.4,150.5
-138,150.5,146.9
170,146.9,148.7
-141,148.7,145.4
293,145.4,142.5
-179,142.5,144.4
281,144.4,135.7
-219,135.7,143.8
271,143.8,134.4
-186,134.4,142.5
134,142.5,134.5
-130,134.5,142.4
181,142.4,135.1
-167,135.1,135.9
771,135.9,119.7
-796,119.7,133.9
1777,133.9,110.9
-827,110.9,128.1
846,128.1,110.2
-907,110.2,125.3
926,125.3,109.8
-832,109.8,119.9
